"ParticipantName"	"MediaName"	"FixationIndex"	"category"	"duration"
"DT"	"SOC_3.p"	1	"X"	200
"DT"	"SOC_3.p"	2	"X"	117
"DT"	"SOC_3.p"	3	"X"	467
"DT"	"SOC_4.p"	1	"B"	17
"DT"	"SOC_4.p"	2	"X"	83
"DT"	"SOC_4.p"	3	"B"	100
"DT"	"SOC_4.p"	4	"A"	166
"DT"	"SOC_4.p"	5	"A"	483
"DT"	"SOC_5.p"	1	"X"	250
"DT"	"SOC_5.p"	2	"C"	383
"DT"	"SOC_5.p"	3	"C"	216
"DT"	"SOC_5.p"	4	"C"	249
"DT"	"SOC_5.p"	5	"B"	200
"DT"	"SOC_5.p"	6	"B"	117
"DT"	"SOC_5.p"	7	"B"	184
"DT"	"SOC_5.p"	8	"B"	183
"DT"	"SOC_5.p"	9	"X"	116
"DT"	"SOC_5.p"	10	"A"	516
"DT"	"SOC_6.p"	1	"X"	0
"DT"	"SOC_6.p"	2	"X"	50
"DT"	"SOC_6.p"	3	"X"	217
"DT"	"SOC_6.p"	4	"A"	134
"DT"	"SOC_6.p"	5	"X"	216
"DT"	"SOC_6.p"	6	"X"	67
"DT"	"SOC_6.p"	7	"X"	133
"DT"	"SOC_7.p"	1	"X"	116
"DT"	"SOC_7.p"	2	"B"	67
"DT"	"SOC_7.p"	3	"B"	100
"DT"	"SOC_7.p"	4	"A"	117
"DT"	"SOC_7.p"	5	"X"	300
"DT"	"SOC_7.p"	6	"B"	350
"DT"	"SOC_7.p"	7	"X"	266
"DT"	"SOC_7.p"	8	"X"	166
"DT"	"SOC_7.p"	9	"B"	166
"DT"	"SOC_7.p"	10	"B"	116
"DT"	"SOC_7.p"	11	"X"	134
"DT"	"SOC_7.p"	12	"C"	184
"DT"	"SOC_7.p"	13	"X"	200
"DT"	"SOC_7.p"	14	"C"	333
"DT"	"SOC_7.p"	15	"C"	66
"DT"	"SOC_7.p"	16	"C"	50
"DT"	"SOC_7.p"	17	"A"	499
"DT"	"SOC_8.p"	1	"X"	184
"DT"	"SOC_8.p"	2	"X"	50
"DT"	"SOC_8.p"	3	"X"	66
"DT"	"SOC_8.p"	4	"B"	133
"DT"	"SOC_8.p"	5	"X"	217
"DT"	"SOC_8.p"	6	"A"	700
"DT"	"SOC_8.p"	7	"A"	350
"EC"	"SOC_1.p"	1	"X"	34
"EC"	"SOC_1.p"	2	"X"	150
"EC"	"SOC_1.p"	3	"X"	50
"EC"	"SOC_1.p"	4	"C"	67
"EC"	"SOC_1.p"	5	"C"	133
"EC"	"SOC_1.p"	6	"A"	150
"EC"	"SOC_1.p"	7	"A"	50
"EC"	"SOC_1.p"	8	"C"	84
"EC"	"SOC_1.p"	9	"A"	116
"EC"	"SOC_1.p"	10	"A"	200
"EC"	"SOC_2.p"	1	"X"	184
"EC"	"SOC_2.p"	2	"B"	116
"EC"	"SOC_2.p"	3	"C"	216
"EC"	"SOC_2.p"	4	"A"	249
"EC"	"SOC_2.p"	5	"A"	183
"EC"	"SOC_3.p"	1	"X"	116
"EC"	"SOC_3.p"	2	"B"	67
"EC"	"SOC_3.p"	3	"A"	233
"EC"	"SOC_3.p"	4	"B"	83
"EC"	"SOC_3.p"	5	"A"	800
"EC"	"SOC_4.p"	1	"X"	50
"EC"	"SOC_4.p"	2	"X"	83
"EC"	"SOC_4.p"	3	"B"	133
"EC"	"SOC_4.p"	4	"B"	250
"EC"	"SOC_4.p"	5	"B"	233
"EC"	"SOC_4.p"	6	"A"	599
"EC"	"SOC_5.p"	1	"X"	183
"EC"	"SOC_5.p"	2	"B"	117
"EC"	"SOC_5.p"	3	"X"	50
"EC"	"SOC_5.p"	4	"B"	150
"EC"	"SOC_5.p"	5	"A"	183
"EC"	"SOC_5.p"	6	"A"	467
"EC"	"SOC_6.p"	1	"X"	233
"EC"	"SOC_6.p"	2	"C"	166
"EC"	"SOC_6.p"	3	"X"	133
"EC"	"SOC_6.p"	4	"X"	166
"EC"	"SOC_6.p"	5	"A"	150
"EC"	"SOC_6.p"	6	"A"	250
"EC"	"SOC_7.p"	1	"X"	149
"EC"	"SOC_7.p"	2	"A"	250
"EC"	"SOC_7.p"	3	"X"	100
"EC"	"SOC_7.p"	4	"B"	150
"EC"	"SOC_7.p"	5	"A"	216
"EC"	"SOC_7.p"	6	"B"	467
"EC"	"SOC_7.p"	7	"A"	199
"EC"	"SOC_8.p"	1	"X"	116
"EC"	"SOC_8.p"	2	"X"	100
"EC"	"SOC_8.p"	3	"A"	367
"EC"	"SOC_8.p"	4	"A"	150
"GB"	"SOC_1.p"	1	"B"	150
"GB"	"SOC_1.p"	2	"X"	150
"GB"	"SOC_1.p"	3	"X"	250
"GB"	"SOC_1.p"	4	"B"	166
"GB"	"SOC_1.p"	5	"X"	117
"GB"	"SOC_1.p"	6	"C"	133
"GB"	"SOC_1.p"	7	"C"	183
"GB"	"SOC_1.p"	8	"B"	200
"GB"	"SOC_1.p"	9	"X"	184
"GB"	"SOC_1.p"	10	"X"	183
"GB"	"SOC_1.p"	11	"B"	217
"GB"	"SOC_1.p"	12	"X"	266
"GB"	"SOC_1.p"	13	"X"	100
"GB"	"SOC_1.p"	14	"X"	83
"GB"	"SOC_1.p"	15	"X"	167
"GB"	"SOC_1.p"	16	"A"	84
"GB"	"SOC_1.p"	17	"A"	316
"GB"	"SOC_1.p"	18	"A"	366
"GB"	"SOC_2.p"	1	"X"	0
"GB"	"SOC_2.p"	2	"X"	150
"GB"	"SOC_2.p"	3	"A"	116
"GB"	"SOC_2.p"	4	"C"	183
"GB"	"SOC_2.p"	5	"A"	667
"GB"	"SOC_3.p"	1	"X"	166
"GB"	"SOC_3.p"	2	"B"	67
"GB"	"SOC_3.p"	3	"B"	166
"GB"	"SOC_3.p"	4	"B"	117
"GB"	"SOC_3.p"	5	"B"	167
"GB"	"SOC_3.p"	6	"B"	83
"GB"	"SOC_3.p"	7	"B"	100
"GB"	"SOC_3.p"	8	"A"	133
"GB"	"SOC_3.p"	9	"B"	150
"GB"	"SOC_3.p"	10	"A"	1333
"GB"	"SOC_4.p"	1	"X"	133
"GB"	"SOC_5.p"	1	"C"	283
"GB"	"SOC_5.p"	2	"C"	67
"GB"	"SOC_5.p"	3	"X"	50
"GB"	"SOC_5.p"	4	"X"	216
"GB"	"SOC_5.p"	5	"C"	233
"GB"	"SOC_5.p"	6	"B"	83
"GB"	"SOC_5.p"	7	"B"	216
"GB"	"SOC_5.p"	8	"A"	700
"GB"	"SOC_6.p"	1	"X"	66
"GB"	"SOC_6.p"	2	"B"	50
"GB"	"SOC_6.p"	3	"X"	200
"GB"	"SOC_6.p"	4	"X"	150
"GB"	"SOC_6.p"	5	"C"	166
"GB"	"SOC_6.p"	6	"C"	216
"GB"	"SOC_6.p"	7	"C"	134
"GB"	"SOC_6.p"	8	"X"	100
"GB"	"SOC_6.p"	9	"A"	899
"GB"	"SOC_6.p"	10	"X"	50
"GB"	"SOC_6.p"	11	"X"	233
"GB"	"SOC_7.p"	1	"X"	216
"GB"	"SOC_7.p"	2	"X"	116
"GB"	"SOC_7.p"	3	"B"	167
"GB"	"SOC_7.p"	4	"B"	216
"GB"	"SOC_7.p"	5	"A"	716
"GB"	"SOC_7.p"	6	"A"	383
"GB"	"SOC_7.p"	7	"B"	116
"GB"	"SOC_8.p"	2	"C"	183
"GB"	"SOC_8.p"	3	"C"	350
"GB"	"SOC_8.p"	4	"X"	316
"GB"	"SOC_8.p"	5	"X"	234
"GB"	"SOC_8.p"	6	"B"	149
"GB"	"SOC_8.p"	7	"B"	100
"GB"	"SOC_8.p"	8	"B"	50
"GB"	"SOC_8.p"	9	"X"	100
"GB"	"SOC_8.p"	10	"X"	100
"GB"	"SOC_8.p"	11	"X"	234
"GB"	"SOC_8.p"	12	"A"	1299
"HGR2"	"SOC_1.p"	1	"B"	183
"HGR2"	"SOC_1.p"	2	"X"	84
"HGR2"	"SOC_1.p"	3	"X"	66
"HGR2"	"SOC_1.p"	4	"X"	83
"HGR2"	"SOC_1.p"	5	"X"	117
"HGR2"	"SOC_1.p"	6	"X"	283
"HGR2"	"SOC_1.p"	7	"B"	50
"HGR2"	"SOC_1.p"	8	"B"	84
"HGR2"	"SOC_1.p"	9	"B"	150
"HGR2"	"SOC_1.p"	10	"C"	150
"HGR2"	"SOC_1.p"	11	"B"	233
"HGR2"	"SOC_1.p"	12	"B"	134
"HGR2"	"SOC_1.p"	13	"A"	366
"HGR2"	"SOC_1.p"	14	"B"	216
"HGR2"	"SOC_1.p"	15	"B"	116
"HGR2"	"SOC_1.p"	16	"X"	1099
"HGR2"	"SOC_1.p"	17	"X"	366
"HGR2"	"SOC_2.p"	1	"X"	67
"HGR2"	"SOC_2.p"	2	"X"	167
"HGR2"	"SOC_2.p"	3	"C"	200
"HGR2"	"SOC_2.p"	4	"X"	116
"HGR2"	"SOC_2.p"	5	"X"	117
"HGR2"	"SOC_2.p"	6	"C"	500
"HGR2"	"SOC_2.p"	7	"C"	67
"HGR2"	"SOC_2.p"	8	"C"	83
"HGR2"	"SOC_2.p"	9	"C"	233
"HGR2"	"SOC_2.p"	10	"X"	300
"HGR2"	"SOC_2.p"	11	"X"	83
"HGR2"	"SOC_2.p"	12	"X"	366
"HGR2"	"SOC_2.p"	13	"X"	50
"HGR2"	"SOC_2.p"	14	"X"	83
"HGR2"	"SOC_2.p"	15	"X"	266
"HGR2"	"SOC_3.p"	1	"C"	66
"HGR2"	"SOC_3.p"	2	"X"	149
"HGR2"	"SOC_3.p"	3	"A"	250
"HGR2"	"SOC_3.p"	4	"B"	383
"HGR2"	"SOC_3.p"	5	"B"	50
"HGR2"	"SOC_3.p"	6	"X"	116
"HGR2"	"SOC_3.p"	7	"B"	233
"HGR2"	"SOC_3.p"	8	"B"	150
"HGR2"	"SOC_3.p"	9	"C"	117
"HGR2"	"SOC_3.p"	10	"X"	49
"HGR2"	"SOC_3.p"	11	"A"	117
"HGR2"	"SOC_3.p"	12	"A"	100
"HGR2"	"SOC_4.p"	2	"B"	167
"HGR2"	"SOC_4.p"	3	"B"	50
"HGR2"	"SOC_4.p"	4	"B"	50
"HGR2"	"SOC_4.p"	5	"A"	149
"HGR2"	"SOC_4.p"	6	"A"	50
"HGR2"	"SOC_4.p"	7	"A"	50
"HGR2"	"SOC_4.p"	8	"A"	100
"HGR2"	"SOC_5.p"	1	"B"	167
"HGR2"	"SOC_5.p"	2	"B"	167
"HGR2"	"SOC_5.p"	3	"B"	50
"HGR2"	"SOC_5.p"	4	"A"	200
"HGR2"	"SOC_5.p"	5	"A"	83
"HGR2"	"SOC_5.p"	6	"A"	267
"HGR2"	"SOC_5.p"	7	"X"	100
"HGR2"	"SOC_5.p"	8	"X"	317
"HGR2"	"SOC_5.p"	9	"X"	0
"HGR2"	"SOC_6.p"	1	"X"	100
"HGR2"	"SOC_6.p"	2	"X"	566
"HGR2"	"SOC_6.p"	3	"X"	200
"HGR2"	"SOC_6.p"	4	"X"	150
"HGR2"	"SOC_7.p"	1	"B"	150
"HGR2"	"SOC_7.p"	2	"X"	133
"HGR2"	"SOC_7.p"	3	"A"	66
"HGR2"	"SOC_7.p"	4	"C"	166
"HGR2"	"SOC_7.p"	5	"B"	50
"HGR2"	"SOC_7.p"	6	"B"	100
"HGR2"	"SOC_7.p"	7	"X"	100
"HGR2"	"SOC_7.p"	8	"B"	150
"HGR2"	"SOC_7.p"	9	"B"	50
"HGR2"	"SOC_8.p"	1	"X"	83
"HGR2"	"SOC_8.p"	2	"A"	567
"HGR2"	"SOC_8.p"	3	"A"	100
"HGR2"	"SOC_8.p"	4	"X"	100
"HGR2"	"SOC_8.p"	5	"A"	50
"HGR2"	"SOC_8.p"	6	"A"	50
"HGR2"	"SOC_8.p"	7	"X"	217
"HGR2"	"SOC_8.p"	8	"X"	150
"JMK_UP"	"SOC_1.p"	1	"B"	200
"JMK_UP"	"SOC_1.p"	2	"X"	150
"JMK_UP"	"SOC_1.p"	3	"B"	100
"JMK_UP"	"SOC_1.p"	4	"C"	250
"JMK_UP"	"SOC_1.p"	5	"X"	133
"JMK_UP"	"SOC_1.p"	6	"X"	100
"JMK_UP"	"SOC_1.p"	7	"C"	134
"JMK_UP"	"SOC_1.p"	8	"X"	100
"JMK_UP"	"SOC_1.p"	9	"A"	1299
"JMK_UP"	"SOC_1.p"	10	"A"	116
"JMK_UP"	"SOC_1.p"	11	"A"	200
"JMK_UP"	"SOC_2.p"	1	"B"	116
"JMK_UP"	"SOC_2.p"	2	"C"	149
"JMK_UP"	"SOC_2.p"	3	"C"	283
"JMK_UP"	"SOC_2.p"	4	"C"	267
"JMK_UP"	"SOC_2.p"	5	"C"	50
"JMK_UP"	"SOC_2.p"	6	"C"	50
"JMK_UP"	"SOC_2.p"	7	"C"	117
"JMK_UP"	"SOC_2.p"	8	"C"	100
"JMK_UP"	"SOC_2.p"	9	"X"	99
"JMK_UP"	"SOC_2.p"	10	"B"	50
"JMK_UP"	"SOC_2.p"	11	"X"	100
"JMK_UP"	"SOC_2.p"	12	"A"	833
"JMK_UP"	"SOC_3.p"	1	"X"	133
"JMK_UP"	"SOC_3.p"	2	"B"	50
"JMK_UP"	"SOC_3.p"	3	"B"	67
"JMK_UP"	"SOC_3.p"	4	"B"	133
"JMK_UP"	"SOC_3.p"	5	"X"	50
"JMK_UP"	"SOC_3.p"	6	"X"	84
"JMK_UP"	"SOC_3.p"	7	"X"	200
"JMK_UP"	"SOC_3.p"	8	"X"	117
"JMK_UP"	"SOC_3.p"	9	"X"	200
"JMK_UP"	"SOC_3.p"	10	"X"	200
"JMK_UP"	"SOC_3.p"	11	"A"	200
"JMK_UP"	"SOC_3.p"	12	"X"	133
"JMK_UP"	"SOC_3.p"	13	"C"	117
"JMK_UP"	"SOC_3.p"	14	"B"	166
"JMK_UP"	"SOC_3.p"	15	"X"	100
"JMK_UP"	"SOC_3.p"	16	"X"	100
"JMK_UP"	"SOC_3.p"	17	"B"	50
"JMK_UP"	"SOC_3.p"	18	"C"	183
"JMK_UP"	"SOC_3.p"	19	"B"	117
"JMK_UP"	"SOC_3.p"	20	"B"	183
"JMK_UP"	"SOC_3.p"	21	"B"	433
"JMK_UP"	"SOC_3.p"	22	"B"	200
"JMK_UP"	"SOC_3.p"	23	"X"	100
"JMK_UP"	"SOC_3.p"	24	"C"	50
"JMK_UP"	"SOC_3.p"	25	"B"	83
"JMK_UP"	"SOC_3.p"	26	"B"	50
"JMK_UP"	"SOC_3.p"	27	"X"	50
"JMK_UP"	"SOC_3.p"	28	"X"	483
"JMK_UP"	"SOC_4.p"	1	"X"	150
"JMK_UP"	"SOC_4.p"	2	"X"	117
"JMK_UP"	"SOC_4.p"	3	"A"	116
"JMK_UP"	"SOC_4.p"	4	"A"	450
"JMK_UP"	"SOC_4.p"	5	"A"	133
"JMK_UP"	"SOC_5.p"	1	"X"	167
"JMK_UP"	"SOC_5.p"	2	"C"	133
"JMK_UP"	"SOC_5.p"	3	"C"	150
"JMK_UP"	"SOC_5.p"	4	"X"	50
"JMK_UP"	"SOC_5.p"	5	"X"	49
"JMK_UP"	"SOC_5.p"	6	"X"	50
"JMK_UP"	"SOC_5.p"	7	"B"	100
"JMK_UP"	"SOC_5.p"	8	"B"	67
"JMK_UP"	"SOC_5.p"	9	"B"	117
"JMK_UP"	"SOC_5.p"	10	"X"	216
"JMK_UP"	"SOC_5.p"	11	"X"	50
"JMK_UP"	"SOC_5.p"	12	"X"	200
"JMK_UP"	"SOC_5.p"	13	"X"	250
"JMK_UP"	"SOC_6.p"	1	"X"	50
"JMK_UP"	"SOC_6.p"	2	"X"	67
"JMK_UP"	"SOC_6.p"	3	"C"	67
"JMK_UP"	"SOC_6.p"	4	"C"	100
"JMK_UP"	"SOC_6.p"	5	"X"	116
"JMK_UP"	"SOC_6.p"	6	"X"	116
"JMK_UP"	"SOC_6.p"	7	"X"	83
"JMK_UP"	"SOC_6.p"	8	"X"	66
"JMK_UP"	"SOC_6.p"	9	"X"	333
"JMK_UP"	"SOC_6.p"	10	"X"	166
"JMK_UP"	"SOC_7.p"	1	"X"	166
"JMK_UP"	"SOC_7.p"	2	"B"	50
"JMK_UP"	"SOC_7.p"	3	"B"	100
"JMK_UP"	"SOC_7.p"	4	"X"	49
"JMK_UP"	"SOC_7.p"	5	"B"	84
"JMK_UP"	"SOC_7.p"	6	"B"	83
"JMK_UP"	"SOC_7.p"	7	"X"	166
"JMK_UP"	"SOC_7.p"	8	"B"	84
"JMK_UP"	"SOC_7.p"	9	"A"	67
"JMK_UP"	"SOC_7.p"	10	"B"	383
"JMK_UP"	"SOC_7.p"	11	"X"	66
"JMK_UP"	"SOC_7.p"	12	"X"	167
"JMK_UP"	"SOC_7.p"	13	"X"	100
"JMK_UP"	"SOC_7.p"	14	"C"	83
"JMK_UP"	"SOC_7.p"	15	"C"	100
"JMK_UP"	"SOC_7.p"	16	"C"	117
"JMK_UP"	"SOC_7.p"	17	"B"	133
"JMK_UP"	"SOC_7.p"	18	"B"	67
"JMK_UP"	"SOC_7.p"	19	"B"	50
"JMK_UP"	"SOC_7.p"	20	"C"	83
"JMK_UP"	"SOC_7.p"	21	"B"	67
"JMK_UP"	"SOC_7.p"	22	"C"	116
"JMK_UP"	"SOC_7.p"	23	"C"	100
"JMK_UP"	"SOC_7.p"	24	"B"	133
"JMK_UP"	"SOC_7.p"	25	"B"	184
"JMK_UP"	"SOC_7.p"	26	"B"	199
"JMK_UP"	"SOC_7.p"	27	"X"	83
"JMK_UP"	"SOC_7.p"	28	"A"	250
"JMK_UP"	"SOC_7.p"	29	"X"	167
"JMK_UP"	"SOC_7.p"	30	"A"	366
"JMK_UP"	"SOC_7.p"	31	"B"	83
"JMK_UP"	"SOC_8.p"	1	"X"	216
"JMK_UP"	"SOC_8.p"	2	"C"	183
"JMK_UP"	"SOC_8.p"	3	"X"	50
"JMK_UP"	"SOC_8.p"	4	"B"	183
"JMK_UP"	"SOC_8.p"	5	"X"	300
"JMK_UP"	"SOC_8.p"	6	"X"	466
"JR"	"SOC_1.p"	1	"X"	200
"JR"	"SOC_1.p"	2	"X"	117
"JR"	"SOC_1.p"	3	"C"	166
"JR"	"SOC_1.p"	4	"A"	283
"JR"	"SOC_2.p"	1	"X"	117
"JR"	"SOC_2.p"	2	"A"	216
"JR"	"SOC_2.p"	3	"A"	350
"JR"	"SOC_2.p"	4	"C"	166
"JR"	"SOC_2.p"	5	"X"	150
"JR"	"SOC_2.p"	6	"A"	150
"JR"	"SOC_2.p"	7	"X"	116
"JR"	"SOC_2.p"	8	"X"	133
"JR"	"SOC_2.p"	9	"X"	133
"JR"	"SOC_2.p"	10	"C"	167
"JR"	"SOC_2.p"	11	"C"	200
"JR"	"SOC_2.p"	12	"C"	333
"JR"	"SOC_2.p"	13	"X"	233
"JR"	"SOC_2.p"	14	"A"	17
"JR"	"SOC_3.p"	1	"X"	83
"JR"	"SOC_3.p"	2	"C"	117
"JR"	"SOC_3.p"	3	"A"	200
"JR"	"SOC_3.p"	4	"X"	67
"JR"	"SOC_3.p"	5	"B"	83
"JR"	"SOC_3.p"	6	"X"	50
"JR"	"SOC_3.p"	7	"X"	133
"JR"	"SOC_3.p"	8	"X"	184
"JR"	"SOC_3.p"	9	"A"	249
"JR"	"SOC_3.p"	10	"C"	167
"JR"	"SOC_3.p"	11	"C"	116
"JR"	"SOC_5.p"	1	"X"	0
"JR"	"SOC_5.p"	2	"X"	50
"JR"	"SOC_5.p"	3	"B"	167
"JR"	"SOC_5.p"	4	"X"	600
"JR"	"SOC_6.p"	1	"C"	117
"JR"	"SOC_6.p"	2	"X"	50
"JR"	"SOC_6.p"	3	"B"	183
"JR"	"SOC_6.p"	4	"B"	100
"JR"	"SOC_6.p"	5	"A"	399
"KAC_UP"	"SOC_1.p"	1	"X"	16
"KAC_UP"	"SOC_1.p"	2	"X"	150
"KAC_UP"	"SOC_1.p"	3	"B"	249
"KAC_UP"	"SOC_1.p"	4	"B"	200
"KAC_UP"	"SOC_1.p"	5	"B"	200
"KAC_UP"	"SOC_1.p"	6	"C"	133
"KAC_UP"	"SOC_1.p"	7	"X"	250
"KAC_UP"	"SOC_1.p"	8	"A"	450
"KAC_UP"	"SOC_1.p"	9	"X"	17
"KAC_UP"	"SOC_2.p"	1	"C"	200
"KAC_UP"	"SOC_2.p"	2	"C"	100
"KAC_UP"	"SOC_2.p"	3	"B"	183
"KAC_UP"	"SOC_2.p"	4	"B"	117
"KAC_UP"	"SOC_2.p"	5	"X"	84
"KAC_UP"	"SOC_2.p"	6	"C"	133
"KAC_UP"	"SOC_2.p"	7	"C"	216
"KAC_UP"	"SOC_2.p"	8	"C"	183
"KAC_UP"	"SOC_2.p"	9	"X"	116
"KAC_UP"	"SOC_2.p"	10	"C"	99
"KAC_UP"	"SOC_2.p"	11	"B"	150
"KAC_UP"	"SOC_2.p"	12	"B"	83
"KAC_UP"	"SOC_2.p"	13	"A"	100
"KAC_UP"	"SOC_2.p"	14	"X"	117
"KAC_UP"	"SOC_2.p"	15	"A"	349
"KAC_UP"	"SOC_2.p"	16	"X"	50
"KAC_UP"	"SOC_3.p"	1	"X"	133
"KAC_UP"	"SOC_3.p"	2	"B"	166
"KAC_UP"	"SOC_3.p"	3	"B"	167
"KAC_UP"	"SOC_3.p"	4	"B"	134
"KAC_UP"	"SOC_3.p"	5	"B"	100
"KAC_UP"	"SOC_3.p"	6	"X"	299
"KAC_UP"	"SOC_3.p"	7	"B"	183
"KAC_UP"	"SOC_3.p"	8	"A"	150
"KAC_UP"	"SOC_3.p"	9	"C"	167
"KAC_UP"	"SOC_3.p"	10	"C"	116
"KAC_UP"	"SOC_3.p"	11	"C"	116
"KAC_UP"	"SOC_3.p"	12	"C"	150
"KAC_UP"	"SOC_4.p"	1	"X"	250
"KAC_UP"	"SOC_4.p"	2	"B"	216
"KAC_UP"	"SOC_4.p"	3	"B"	100
"KAC_UP"	"SOC_4.p"	4	"A"	384
"KAC_UP"	"SOC_4.p"	5	"X"	216
"KAC_UP"	"SOC_5.p"	1	"X"	200
"KAC_UP"	"SOC_5.p"	2	"X"	84
"KAC_UP"	"SOC_5.p"	3	"X"	49
"KAC_UP"	"SOC_5.p"	4	"A"	600
"KAC_UP"	"SOC_6.p"	1	"X"	250
"KAC_UP"	"SOC_6.p"	2	"C"	216
"KAC_UP"	"SOC_6.p"	3	"C"	150
"KAC_UP"	"SOC_6.p"	4	"X"	183
"KAC_UP"	"SOC_6.p"	5	"X"	150
"KAC_UP"	"SOC_6.p"	6	"A"	267
"KAC_UP"	"SOC_7.p"	1	"X"	233
"KAC_UP"	"SOC_7.p"	2	"X"	150
"KAC_UP"	"SOC_7.p"	3	"C"	133
"KAC_UP"	"SOC_7.p"	4	"X"	117
"KAC_UP"	"SOC_7.p"	5	"C"	133
"KAC_UP"	"SOC_7.p"	6	"B"	116
"KAC_UP"	"SOC_7.p"	7	"B"	100
"KAC_UP"	"SOC_7.p"	8	"C"	150
"KAC_UP"	"SOC_7.p"	9	"X"	116
"KAC_UP"	"SOC_7.p"	10	"B"	133
"KAC_UP"	"SOC_7.p"	11	"X"	133
"KAC_UP"	"SOC_7.p"	12	"B"	383
"KAC_UP"	"SOC_7.p"	13	"A"	567
"KAC_UP"	"SOC_8.p"	1	"X"	133
"KAC_UP"	"SOC_8.p"	2	"B"	50
"KAC_UP"	"SOC_8.p"	3	"X"	83
"KAC_UP"	"SOC_8.p"	4	"A"	599
"KF"	"SOC_1.p"	1	"X"	149
"KF"	"SOC_1.p"	2	"X"	167
"KF"	"SOC_1.p"	3	"B"	117
"KF"	"SOC_1.p"	4	"B"	166
"KF"	"SOC_1.p"	5	"B"	184
"KF"	"SOC_1.p"	6	"X"	167
"KF"	"SOC_1.p"	7	"C"	183
"KF"	"SOC_1.p"	8	"C"	134
"KF"	"SOC_1.p"	9	"C"	83
"KF"	"SOC_1.p"	10	"A"	150
"KF"	"SOC_1.p"	11	"C"	234
"KF"	"SOC_1.p"	12	"C"	133
"KF"	"SOC_1.p"	13	"A"	617
"KF"	"SOC_1.p"	14	"B"	233
"KF"	"SOC_2.p"	1	"X"	166
"KF"	"SOC_2.p"	2	"C"	116
"KF"	"SOC_2.p"	3	"C"	133
"KF"	"SOC_2.p"	4	"C"	150
"KF"	"SOC_2.p"	5	"C"	84
"KF"	"SOC_2.p"	6	"C"	150
"KF"	"SOC_2.p"	7	"X"	133
"KF"	"SOC_2.p"	8	"C"	250
"KF"	"SOC_2.p"	9	"X"	117
"KF"	"SOC_2.p"	10	"C"	116
"KF"	"SOC_2.p"	11	"C"	167
"KF"	"SOC_2.p"	12	"C"	250
"KF"	"SOC_2.p"	13	"B"	183
"KF"	"SOC_2.p"	14	"B"	233
"KF"	"SOC_2.p"	15	"C"	200
"KF"	"SOC_2.p"	16	"C"	100
"KF"	"SOC_2.p"	17	"C"	100
"KF"	"SOC_2.p"	18	"C"	133
"KF"	"SOC_2.p"	19	"B"	266
"KF"	"SOC_2.p"	20	"X"	117
"KF"	"SOC_2.p"	21	"C"	100
"KF"	"SOC_2.p"	22	"C"	133
"KF"	"SOC_2.p"	23	"A"	150
"KF"	"SOC_2.p"	24	"X"	133
"KF"	"SOC_2.p"	25	"A"	366
"KF"	"SOC_3.p"	1	"X"	167
"KF"	"SOC_3.p"	2	"A"	116
"KF"	"SOC_3.p"	3	"B"	150
"KF"	"SOC_3.p"	4	"X"	117
"KF"	"SOC_3.p"	5	"X"	166
"KF"	"SOC_3.p"	6	"C"	167
"KF"	"SOC_3.p"	7	"X"	116
"KF"	"SOC_3.p"	8	"B"	167
"KF"	"SOC_3.p"	9	"B"	200
"KF"	"SOC_3.p"	10	"X"	116
"KF"	"SOC_3.p"	11	"A"	200
"KF"	"SOC_3.p"	12	"A"	183
"KF"	"SOC_3.p"	13	"B"	100
"KF"	"SOC_3.p"	14	"X"	250
"KF"	"SOC_3.p"	15	"A"	50
"KF"	"SOC_4.p"	1	"X"	133
"KF"	"SOC_4.p"	2	"B"	116
